EIGVALUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11.565216	0.054234	0.363770	-0.118716	-0.076636	-0.234275	-0.020628	-0.088439	-0.023743	-0.012304	0.040531	0.049296	-0.103103	-0.187749	-0.184943	-0.110874	-0.007805	-0.074539	0.138142	-0.112744	-0.195819	0.176703	0.275875	0.021183	0.020397	0.100305	0.287686	-0.034216	0.025335	0.077929	-0.051918	0.175323	0.007988	0.110102	0.186515	-0.042048	-0.093603	-0.031556	-0.086920	-0.187898	0.009618	-0.094739	-0.181253	-0.223310	0.129452	0.111328	0.202430	-0.090306	-0.086712	0.207151	0.107455	0.064950	-0.169536
10.961710	-0.167671	0.126329	-0.018753	-0.087355	0.083617	0.027783	0.152558	-0.115841	0.062174	-0.209864	-0.103484	-0.050346	-0.364880	-0.005186	0.038976	-0.129878	-0.090627	-0.057964	0.200953	-0.031949	0.146374	0.144819	0.084400	0.133819	-0.081318	-0.425615	0.217563	0.022050	0.040143	0.091651	0.096156	-0.019568	0.202355	0.040458	0.122390	-0.154088	-0.052576	-0.054290	0.162493	-0.002935	-0.165081	-0.055949	0.024147	0.053775	-0.107860	0.067262	0.299189	0.091640	-0.178000	0.006307	0.099625	-0.110237
10.537144	0.026357	-0.011553	-0.298866	0.028235	-0.145678	-0.005003	-0.053267	0.136164	0.039753	0.129249	-0.062544	-0.019680	0.151347	-0.075788	0.120063	0.105410	0.004991	-0.069628	0.267152	0.076263	0.059771	-0.222011	-0.013527	-0.083664	-0.088030	0.286277	0.126529	-0.015046	-0.015143	0.274332	0.072952	-0.181975	0.142316	0.284640	-0.019412	-0.068123	0.241940	-0.213044	0.037584	0.051167	-0.144373	-0.086988	-0.002792	-0.049630	-0.195714	-0.200415	0.124570	0.036947	-0.085287	-0.256005	-0.009682	-0.119647
10.324218	-0.208322	0.229657	0.061384	-0.170155	0.232285	0.055836	-0.208113	0.031969	0.135194	-0.222319	0.112407	0.042152	-0.113676	0.131714	0.111393	0.013925	0.115199	0.132807	-0.026173	0.041901	0.134813	0.047317	-0.026180	-0.356813	-0.065013	0.111859	-0.050428	-0.036858	0.273351	0.000185	-0.031667	-0.126718	-0.008567	0.043249	-0.016267	0.255937	0.015714	0.136830	-0.162898	0.014753	-0.146796	0.014834	-0.051506	-0.073914	0.170007	-0.181101	-0.068012	-0.014791	-0.332829	-0.127281	0.065103	0.097356
10.066245	0.060173	-0.024390	0.194693	0.043096	0.144830	-0.118095	-0.074820	-0.033544	-0.064707	0.028919	-0.115060	-0.095229	0.077474	-0.057111	-0.099872	0.038443	-0.138739	0.226378	0.098867	-0.044246	-0.018481	0.053075	-0.090079	0.058577	0.044339	0.087711	-0.063316	-0.018783	-0.014519	0.566364	0.099803	0.124568	0.057222	-0.248089	-0.012472	-0.073866	-0.135140	-0.234654	0.066728	-0.024223	0.034644	-0.049251	-0.050632	-0.168474	0.079738	0.175852	-0.253752	0.039842	-0.282867	-0.048876	0.185478	0.074052
9.799928	-0.080819	-0.035645	-0.048082	0.063830	0.164683	-0.092448	0.113833	0.230856	-0.027295	-0.030261	-0.073769	-0.113833	0.093113	-0.128584	0.102802	0.070665	-0.194636	0.021852	-0.057290	-0.130606	0.250621	-0.078742	-0.075113	-0.187962	0.217970	-0.072236	-0.145474	0.154403	0.040897	-0.129742	-0.100799	0.160552	0.251612	-0.352396	0.001815	0.027204	0.273930	-0.137509	0.004893	-0.087674	-0.087473	-0.137458	-0.038384	0.010678	0.050586	-0.287206	0.085919	0.133352	0.147016	0.207779	0.088485	-0.036814
9.723012	0.008120	-0.073778	-0.073806	0.017493	0.033590	-0.005964	0.071716	0.034277	-0.013486	0.064301	0.045039	0.040577	0.136556	-0.033844	0.085231	0.070527	0.070622	-0.086474	-0.074418	-0.041525	-0.016163	0.055274	0.080813	-0.136827	0.244622	-0.055183	-0.016800	0.156683	0.009033	-0.037579	-0.121575	0.208829	-0.035452	0.324563	0.041761	-0.065314	-0.613428	-0.340538	-0.061804	-0.015614	0.032631	0.004041	-0.048504	0.031096	0.162201	-0.191757	0.205034	0.003673	-0.142430	-0.038040	0.057071	0.043373
9.436713	-0.049401	-0.201844	-0.020824	0.049964	0.184283	-0.012227	-0.044527	-0.118827	-0.027998	0.084271	-0.146481	0.072670	-0.015579	-0.040126	-0.167633	0.015644	0.025020	0.238086	0.102312	-0.132782	-0.059593	-0.148652	-0.001995	0.025219	-0.069666	0.062474	0.168628	0.064633	0.006638	-0.163180	-0.146936	-0.314402	0.077723	0.113478	-0.023326	0.234837	-0.207919	-0.049689	0.195436	0.013250	-0.375560	0.010136	0.024999	-0.023913	0.169359	0.088845	-0.152161	0.292630	0.250919	0.073581	0.138677	-0.068440
9.379798	0.087863	0.034935	0.226510	0.032925	0.060163	0.033040	0.034241	-0.139930	-0.031155	-0.093448	-0.168291	-0.004250	0.138998	-0.109170	0.058848	0.013380	-0.035844	0.033405	0.347912	-0.041966	0.037074	-0.216035	-0.128055	0.149778	-0.116242	0.269598	-0.015430	0.143018	0.041261	-0.276456	-0.038459	-0.001677	0.011798	-0.072842	-0.044578	-0.200038	-0.111312	0.256875	-0.188670	-0.000946	0.180386	-0.136499	0.028860	-0.024682	0.198262	0.008145	0.231574	-0.072187	-0.198150	0.003236	0.094550	-0.285028
9.218981	-0.085050	0.111072	0.059435	-0.138391	0.226974	-0.017990	-0.484330	-0.041987	-0.001902	-0.015206	0.008924	0.099134	0.108407	-0.033558	0.046833	-0.034799	0.000953	-0.310793	0.143273	0.011295	-0.057919	-0.018273	0.187872	-0.078134	0.104534	-0.020153	0.229414	0.142298	-0.073115	-0.196278	-0.145426	0.135272	0.119505	0.021308	-0.040984	-0.023946	0.122278	-0.213230	-0.007378	0.109917	0.198967	0.042186	-0.099236	-0.043205	-0.207227	0.253078	-0.202006	0.067466	-0.017942	0.087475	0.048332	-0.089370
9.111622	0.097987	0.082354	-0.422179	-0.111600	0.267123	0.072785	0.205069	-0.169384	0.077548	-0.187613	0.013548	0.119095	0.035429	-0.159810	-0.202900	-0.018928	-0.010601	-0.181848	0.059078	-0.024524	-0.181330	0.048780	-0.048058	0.130088	-0.018157	-0.054482	-0.205831	0.031818	-0.002928	0.120804	-0.106409	-0.160721	-0.068881	0.084576	-0.158767	0.052146	0.239698	-0.164513	-0.084729	0.062866	0.201552	-0.016305	0.097490	0.112356	0.308708	0.000401	-0.024716	0.002395	-0.056893	0.114723	0.108901	0.093623
8.977368	-0.013207	-0.157967	-0.495900	0.024925	0.406820	-0.009943	0.020888	0.035081	0.030338	-0.084091	0.033534	-0.050064	-0.025705	0.107434	-0.011754	0.033174	0.037083	0.184527	0.016955	0.055074	-0.116302	0.073167	-0.104608	-0.168504	0.027229	0.128753	0.013946	-0.016774	-0.007649	-0.127129	0.220129	0.180687	0.083684	-0.027222	0.093050	-0.242899	-0.109787	0.216765	0.156920	0.028540	0.038293	-0.024282	-0.101859	-0.253075	-0.094229	0.163972	0.031796	-0.181113	0.107844	-0.051234	-0.057863	-0.019472
8.900494	0.250375	-0.019786	0.094020	-0.086087	-0.279052	0.052764	0.114452	-0.255750	0.253101	-0.192451	-0.024187	0.114487	0.094133	-0.182849	0.007282	0.081340	0.066225	0.157480	0.038511	0.137585	-0.097334	0.207770	-0.178488	-0.261259	-0.106093	-0.076942	-0.057800	0.022506	-0.058337	-0.135849	-0.044707	0.032418	0.336830	-0.030739	0.093396	-0.007605	-0.054330	-0.081518	-0.037515	0.270816	0.022595	-0.025974	0.161596	-0.150563	-0.207489	-0.097546	-0.143616	0.040153	0.054698	0.015304	0.089354	0.077206
8.874964	-0.058395	-0.092842	0.068140	-0.006948	0.076434	-0.053134	-0.003847	-0.171415	0.023424	0.068301	0.056911	-0.006799	0.040768	-0.101718	-0.092362	-0.060177	0.231042	-0.151548	-0.215090	-0.033985	-0.166707	0.001920	-0.155275	-0.091526	-0.089244	0.197600	0.174313	0.149934	0.079704	0.073431	0.124410	0.146344	-0.105149	-0.022166	0.089665	-0.396934	0.145900	0.053162	-0.137513	-0.049240	-0.361285	0.180902	0.080836	0.217262	-0.060027	-0.082730	0.015566	0.162080	-0.135185	0.262605	0.098150	0.081134
8.729823	0.263630	-0.080076	-0.201174	0.122068	-0.025386	-0.026141	0.004697	-0.162273	0.062732	0.066651	0.096160	0.085082	0.142384	-0.013172	0.054292	0.028099	0.047175	-0.158491	0.049499	-0.150139	0.273333	0.156281	0.196594	0.129159	-0.017999	-0.105064	0.000117	0.044342	-0.128459	0.097256	-0.198892	0.197566	-0.056412	-0.058044	0.071398	0.172134	0.056460	0.219833	-0.221701	0.009687	-0.387328	0.020825	-0.049323	-0.325955	0.056603	0.085171	-0.046298	-0.040118	-0.156001	0.022560	-0.087726	-0.139200
8.635722	-0.152031	0.188695	-0.214584	-0.055267	-0.079196	-0.056149	0.310080	-0.133197	-0.151744	-0.109990	0.009078	-0.038633	-0.006908	0.028928	0.184560	-0.015366	-0.147501	0.111443	0.174062	-0.088419	-0.204943	-0.123711	0.289344	-0.008243	-0.071588	0.175016	0.078234	-0.086219	-0.036893	-0.037920	0.095274	0.304672	-0.034314	-0.128256	0.034626	0.191491	-0.117122	0.029428	-0.151561	-0.030396	0.044457	0.183821	0.045949	0.170418	-0.123223	-0.110673	-0.255171	0.263707	-0.018496	-0.044049	-0.024476	-0.061035
8.491707	-0.017795	-0.035876	0.022196	0.039652	-0.097727	-0.013764	-0.094161	0.168895	0.071611	-0.278735	0.091843	-0.098903	0.122212	0.029541	0.092421	0.027336	-0.301453	-0.138901	0.077039	0.032888	-0.298816	-0.083507	-0.003118	-0.097482	0.190105	0.006579	-0.099499	-0.106646	0.036064	0.122078	-0.216938	0.020890	0.150177	0.034114	0.023323	-0.043453	-0.065779	0.182133	-0.119330	-0.020493	-0.319023	-0.047709	0.203376	0.230214	0.058530	0.359990	0.103088	-0.104266	0.117434	-0.112863	0.101688	0.104107
8.453756	-0.047908	0.016382	0.059730	-0.043641	-0.005452	0.023053	-0.129305	0.107976	-0.015598	-0.058164	0.059975	-0.004095	-0.000036	-0.104008	-0.084148	0.087197	-0.044537	0.063452	-0.291656	-0.068877	-0.289961	0.060754	0.207536	0.196236	-0.247997	0.158486	-0.031843	-0.173576	0.010540	-0.104956	0.051038	0.113052	0.094400	-0.067461	0.007365	0.113918	0.092523	-0.180762	-0.079606	0.025176	-0.004027	0.024506	0.030409	-0.376825	0.049012	0.050252	0.487736	0.224690	-0.009167	-0.055948	0.063075	0.045937
8.422584	-0.203552	-0.031732	0.050820	-0.083077	-0.175863	0.048236	0.315617	0.073102	-0.040484	0.039208	-0.053201	0.047580	0.159852	-0.117030	0.087885	0.054781	-0.069213	0.083745	-0.055659	-0.101458	-0.031029	0.043789	0.408139	-0.121741	0.091608	-0.015801	0.118456	0.064673	0.084587	-0.094206	-0.095456	-0.261346	0.022509	0.069711	-0.115076	-0.355591	0.138031	0.111173	0.104054	-0.069445	0.027516	0.059210	-0.073975	-0.286432	0.117316	0.117902	-0.160453	-0.093516	-0.156493	0.048683	0.055946	0.214027
8.371358	0.142519	-0.039913	0.033578	-0.128969	0.214444	-0.040846	-0.150140	0.004935	0.134784	-0.029299	-0.051589	0.182322	0.262916	-0.132909	-0.018024	0.170095	-0.186966	0.130013	-0.203600	0.112194	0.120267	-0.016507	0.298993	0.146416	-0.095665	-0.114554	-0.155801	-0.166088	-0.163175	-0.087960	0.253028	-0.025308	0.086807	0.041392	-0.189873	-0.117058	-0.078932	0.138261	0.100633	0.035590	-0.139131	-0.041580	-0.092713	0.368331	-0.078530	-0.145215	-0.051891	0.009785	-0.136442	-0.054812	-0.029257	-0.029912
8.268456	-0.072671	0.155607	0.089559	-0.000672	-0.031451	0.086549	-0.023758	-0.105815	0.042471	0.126298	0.073001	-0.047411	-0.028945	-0.052919	-0.099283	0.101612	0.111336	-0.258001	0.170277	-0.081276	-0.104570	0.174632	-0.078256	0.038652	0.045698	0.017919	-0.152506	-0.141415	-0.043845	-0.067268	-0.122395	0.230055	0.013997	0.004976	-0.024957	-0.155378	0.062470	0.207777	0.357445	-0.082228	-0.051577	-0.098585	-0.199469	-0.019902	0.172195	-0.197972	-0.097247	0.250966	0.118325	-0.415071	0.128430	0.079042
8.161957	-0.051316	-0.272130	-0.052619	-0.070031	-0.226266	-0.081259	-0.090822	-0.007582	-0.018817	-0.178497	-0.077234	-0.006325	-0.021308	0.055204	0.068857	0.027449	0.106056	0.018651	0.058633	-0.018126	-0.039009	-0.007924	0.096300	0.111796	-0.360484	0.047486	0.018800	0.299230	0.089160	-0.047898	0.010156	0.279157	0.082561	-0.021601	0.017278	0.175946	0.112859	-0.123816	0.230968	-0.051353	-0.057730	-0.018617	-0.208145	0.192177	0.197118	-0.011844	-0.037648	-0.405811	-0.004994	-0.014690	0.119426	0.164631
7.991411	0.007921	-0.144233	0.056774	0.158693	-0.045594	0.077374	-0.010850	-0.104840	0.044941	-0.234049	-0.072027	0.010418	-0.077443	0.302482	0.251089	0.041049	0.053824	-0.116191	-0.217387	0.125625	-0.036361	0.038407	0.209451	-0.139381	-0.050312	0.102076	-0.103134	-0.030313	-0.096607	0.094052	0.051021	-0.067533	-0.068173	-0.005584	0.181773	-0.171300	0.077195	-0.136966	0.104825	0.077719	0.048029	-0.282516	0.053821	0.007075	0.307623	0.028377	-0.143126	0.209541	0.043701	0.062860	-0.099832	-0.377251
7.974154	-0.035037	0.067005	-0.039353	0.030811	-0.159026	0.078318	-0.080159	0.400193	0.109516	-0.060885	-0.126239	0.156300	-0.120002	-0.179774	-0.164665	-0.001122	0.182899	-0.030299	0.285245	0.017636	-0.104406	0.081118	0.123090	-0.204768	-0.028218	0.066527	-0.226599	0.013966	-0.207147	0.033431	0.072545	0.068944	-0.218809	-0.038867	-0.075646	0.092281	-0.114830	0.105716	0.204886	-0.127876	-0.061287	-0.079670	0.094907	-0.031366	-0.092034	0.027963	0.043901	0.062327	-0.141352	0.394044	0.009430	-0.075152
7.808745	0.136143	0.336858	-0.002697	0.117053	-0.001523	0.019568	-0.043824	-0.310940	-0.054398	0.046320	-0.091044	-0.209390	0.155906	-0.106462	-0.011603	-0.030768	-0.187515	-0.110148	-0.140218	-0.016097	0.083921	-0.255228	0.093925	-0.339902	-0.101050	-0.080682	-0.060746	0.037770	0.063966	0.011499	0.159712	0.046735	-0.267374	0.037385	0.051957	0.112165	-0.002853	0.012070	0.339935	0.090815	-0.038581	0.110351	0.114203	-0.101900	0.022381	0.070209	0.149407	-0.156880	0.084314	0.034699	0.184189	-0.002664
7.754284	0.160651	-0.084836	0.010567	0.173343	0.054605	-0.172041	-0.161285	-0.200297	-0.030359	0.230499	0.168825	-0.139051	-0.122355	0.216337	-0.085561	-0.020375	-0.264817	0.055894	0.256392	-0.061461	-0.118209	0.267388	0.239711	-0.212268	-0.161829	0.098461	-0.060169	-0.083395	-0.019723	0.015986	-0.185074	-0.177698	0.127306	-0.012288	0.056595	-0.083164	0.012569	0.025594	-0.012508	-0.081227	0.122504	0.045674	-0.058810	0.124638	-0.010981	-0.225543	0.161176	-0.050564	-0.035329	0.233055	-0.051148	0.123307
7.673132	0.221955	0.038549	0.064580	-0.095352	0.053773	0.075697	-0.034909	0.268336	-0.081125	-0.143869	0.055828	-0.020980	-0.219296	-0.193543	-0.093598	0.074418	-0.173751	0.036752	-0.000216	0.036425	0.033774	0.031663	0.004679	-0.036600	-0.096077	0.048063	0.053052	0.170475	0.026635	0.071568	-0.188496	0.036815	-0.013791	-0.033618	0.018022	-0.180788	-0.012691	-0.032434	0.129023	0.164066	-0.036060	0.542534	0.059660	-0.008696	0.194139	-0.106511	-0.071076	-0.027640	0.063229	-0.139084	-0.296461	-0.237666
7.614954	-0.115587	0.067245	0.027176	-0.122858	-0.082039	0.138660	0.085057	-0.030550	-0.023988	-0.115906	0.127314	0.184283	0.224719	0.223207	0.220324	0.094472	-0.266213	-0.132325	-0.008569	-0.144585	0.006521	0.074943	-0.394317	0.014477	-0.146961	0.071495	0.016159	-0.035667	-0.136059	0.109989	0.017694	-0.080722	-0.004060	0.025817	-0.163239	0.038938	-0.104070	0.008901	0.160645	0.052807	-0.039311	0.162634	-0.389253	-0.065133	-0.027006	0.045112	0.104751	0.090365	0.020522	0.305131	-0.077538	-0.015931
7.537352	0.088335	0.067471	0.000051	0.268643	0.085168	-0.105110	-0.006262	0.110162	0.009399	-0.288593	0.158518	-0.236406	0.063818	-0.163736	0.153070	0.069766	0.184862	-0.060172	-0.027943	-0.144880	0.032410	0.074389	0.038840	0.042299	-0.139133	-0.014472	-0.106910	0.330584	-0.227310	-0.014446	0.087072	-0.363817	-0.066268	-0.063137	0.173972	0.010716	-0.091535	0.028704	-0.071186	-0.124722	0.100071	0.091107	-0.187918	0.062519	-0.175757	0.079669	-0.017017	0.165961	0.044834	-0.182198	0.100547	0.152868
7.444391	-0.056663	-0.332415	-0.023216	0.039435	-0.004897	0.213544	-0.088276	0.073735	0.156661	0.135405	0.188233	0.072396	-0.050493	-0.316411	0.229872	-0.271978	-0.315995	0.017221	-0.052230	-0.143916	-0.052928	0.214498	-0.093501	-0.059555	0.008613	0.003475	0.213729	-0.030714	-0.069075	-0.012014	0.141946	-0.011235	-0.189483	0.011596	0.070563	0.136952	0.050838	0.082421	0.011413	-0.014550	0.150711	-0.021659	0.093963	0.041988	0.066556	-0.090744	-0.063013	-0.037119	-0.052251	-0.112880	0.303663	-0.163586
7.405480	-0.051439	0.093921	0.006378	-0.093637	0.146927	-0.015801	0.093365	0.016027	-0.008015	0.389305	-0.278693	-0.078408	-0.224768	-0.235528	0.361632	0.010456	-0.085523	-0.165619	-0.034429	0.397319	-0.104212	0.046997	-0.056392	0.010157	-0.123518	0.074606	-0.097909	0.056447	-0.212516	-0.036985	-0.023134	-0.052116	0.071821	-0.046071	0.129929	0.093253	-0.064098	0.030288	-0.103665	0.101782	-0.120547	-0.032138	-0.119547	-0.010633	0.149291	0.114588	-0.019309	-0.033070	-0.017920	0.047759	-0.109099	0.206693
7.329739	0.459948	-0.001781	-0.035182	-0.299102	-0.044450	-0.070721	0.078902	0.225518	0.091881	-0.047068	-0.210302	0.005947	-0.020279	0.234995	-0.132899	-0.191255	-0.174276	-0.008983	-0.035855	0.073221	-0.037684	-0.046618	0.041342	-0.089893	-0.011276	-0.004096	0.225153	0.125136	0.079091	-0.008603	-0.062533	0.028506	-0.268730	-0.032625	0.074375	-0.026703	0.012739	0.089528	-0.081609	0.056054	0.017009	-0.200547	-0.281887	-0.006194	-0.033048	-0.022183	0.044103	0.255227	0.030580	-0.073715	0.156901	0.153912
7.261243	0.165722	0.028875	0.016345	0.296007	-0.018808	0.195266	-0.043722	0.056836	-0.061163	-0.143673	-0.183663	0.051294	-0.046939	-0.039315	-0.024631	-0.323133	0.179563	-0.022065	-0.003511	-0.146305	0.027124	-0.206921	0.015360	-0.140020	0.078530	-0.023186	0.192199	-0.364113	-0.275540	-0.005362	0.107445	0.049732	0.283477	0.013105	-0.014309	-0.015945	0.032628	-0.001685	-0.096290	0.053333	0.029433	0.167955	-0.227620	0.049291	0.247149	-0.049118	0.016846	-0.055759	-0.038502	0.030883	-0.010599	0.200040
7.233524	-0.150211	0.017842	0.104497	-0.098614	-0.014790	0.115794	0.030973	-0.042723	0.043307	-0.025427	0.492410	-0.101350	0.004542	-0.077836	-0.290359	0.004869	-0.135499	0.062316	0.104895	0.096519	-0.009749	-0.291695	0.050809	-0.009600	0.021844	-0.047595	0.140390	0.206630	-0.299762	0.033817	0.151105	0.048484	0.000687	0.018555	0.162682	0.020196	0.003113	0.013584	-0.031595	0.150601	-0.050288	-0.310342	-0.044691	-0.075306	0.166094	-0.078722	-0.024007	-0.006219	-0.008458	0.064125	-0.253929	0.148248
7.181681	-0.328711	-0.014666	-0.033968	0.166980	-0.054932	0.099996	0.004655	0.027135	0.022931	-0.077971	-0.292983	-0.068946	0.203173	0.071613	-0.395551	0.301256	-0.144904	-0.038866	0.041013	0.268979	0.088036	0.234235	-0.017541	-0.029186	-0.001962	-0.037221	0.165968	-0.075506	-0.122181	-0.037557	0.004385	-0.019454	-0.141314	-0.011746	0.266258	0.049328	0.040933	-0.007022	-0.230275	0.018740	0.025955	0.167884	-0.126576	0.041313	0.050088	-0.064285	0.003855	-0.082058	0.048781	-0.035869	0.162981	-0.087592
7.142265	-0.086362	0.202453	0.006404	0.090320	0.013102	0.028161	-0.013119	0.004083	-0.023964	0.122054	-0.193102	0.286699	-0.005620	0.316043	-0.096462	-0.150598	-0.148613	0.062413	-0.128880	-0.162362	-0.064739	0.123540	-0.053430	-0.097557	-0.055907	0.021818	-0.035745	0.442646	-0.360441	-0.002552	0.079633	0.039167	0.134633	0.031471	-0.170808	-0.017139	0.063353	0.025583	-0.066439	-0.119579	-0.041173	-0.005564	0.288510	-0.012756	0.022633	-0.012421	0.036271	-0.037918	-0.008739	-0.269247	-0.036771	0.038976
7.114070	-0.055512	0.059335	-0.010711	0.324407	0.019663	0.138846	-0.064300	-0.071861	0.186684	-0.051877	-0.179293	0.276156	0.098981	-0.203575	-0.042577	-0.117994	-0.200280	0.010197	0.012020	-0.085592	-0.047564	0.017457	-0.023488	0.036508	-0.050245	0.025927	-0.027701	0.068350	0.419328	0.001215	-0.017167	0.044505	-0.061482	0.008348	0.241504	0.004734	-0.012607	-0.058201	0.040845	-0.133043	0.024238	-0.134615	-0.111038	0.043171	-0.081795	0.047618	-0.026796	0.091630	-0.014158	-0.048324	-0.487706	0.175470
7.036474	0.021924	-0.222216	-0.006691	-0.002590	-0.003164	0.588156	-0.081841	-0.109819	0.106234	0.077272	-0.151812	-0.213589	-0.271704	0.117763	0.022652	0.297211	-0.050798	0.023365	0.035889	-0.235637	0.031907	-0.136805	0.089345	0.008241	0.088473	-0.001798	-0.202864	0.133884	0.035728	0.012266	0.042681	0.054642	-0.072492	-0.001754	-0.157175	-0.038851	0.022865	-0.014217	-0.151595	0.189383	-0.007569	0.055724	-0.046028	0.041170	-0.181849	0.045802	0.008181	0.065112	-0.028993	-0.001129	0.027750	0.151517
